N,N_no_emb,D,C,C_no_emb,C_6ND,C_6ND_no_emb,portion_steps_elapsed,train_tokens,total_steps,current_steps,total_epochs,current_epoch,peak_lr,loss
76816896,25174528,1879048192,866055897269403648,283824907943411712,866055897263112192,283824907937120256,0.224,1879048192,8000,1792,63,14,0.0004,4.108336126315408
76816896,25174528,2013265920,927917032788197376,304098115653206016,927917032781905920,304098115646914560,0.24,2013265920,8000,1920,63,15,0.0004,4.078256708220579
76816896,25174528,2147483648,989778168306991104,324371323363000320,989778168300699648,324371323356708864,0.256,2147483648,8000,2048,63,16,0.0004,4.04752232413739
76816896,25174528,2281701376,1051639303825784832,344644531072794624,1051639303819493376,344644531066503168,0.272,2281701376,8000,2176,63,17,0.0004,4.022085004020482
76816896,25174528,2415919104,1113500439344578560,364917738782588928,1113500439338287104,364917738776297472,0.288,2415919104,8000,2304,63,18,0.0004,4.007944150362164
76816896,25174528,2550136832,1175361574863372288,385190946492383232,1175361574857080832,385190946486091776,0.304,2550136832,8000,2432,63,19,0.0004,3.980376839172095
76816896,25174528,2684354560,1237222710382166016,405464154202177536,1237222710375874560,405464154195886080,0.32,2684354560,8000,2560,63,20,0.0004,3.962808503652923
76816896,25174528,2818572288,1299083845900959744,425737361911971840,1299083845894668288,425737361905680384,0.336,2818572288,8000,2688,63,21,0.0004,3.940787613624707
76816896,25174528,2952790016,1360944981419753472,446010569621766144,1360944981413462016,446010569615474688,0.352,2952790016,8000,2816,63,22,0.0004,3.924650572706014
76816896,25174528,3087007744,1422806116938547200,466283777331560448,1422806116932255744,466283777325268992,0.368,3087007744,8000,2944,63,23,0.0004,3.908944533322938
76816896,25174528,3221225472,1484667252457340928,486556985041354752,1484667252451049472,486556985035063296,0.384,3221225472,8000,3072,63,24,0.0004,3.894710451131687
76816896,25174528,3355443200,1546528387976134656,506830192751149056,1546528387969843200,506830192744857600,0.4,3355443200,8000,3200,63,25,0.0004,3.8808021632721648
76816896,25174528,3489660928,1608389523494928384,527103400460943360,1608389523488636928,527103400454651904,0.416,3489660928,8000,3328,63,26,0.0004,3.868593015591614
76816896,25174528,3623878656,1670250659013722112,547376608170737664,1670250659007430656,547376608164446208,0.432,3623878656,8000,3456,63,27,0.0004,3.8580632326193154
76816896,25174528,3758096384,1732111794532515840,567649815880531968,1732111794526224384,567649815874240512,0.448,3758096384,8000,3584,63,28,0.0004,3.844564338214696
76816896,25174528,3892314112,1793972930051309568,587923023590326272,1793972930045018112,587923023584034816,0.464,3892314112,8000,3712,63,29,0.0004,3.839741720003076
76816896,25174528,4026531840,1855834065570103296,608196231300120576,1855834065563811840,608196231293829120,0.48,4026531840,8000,3840,63,30,0.0004,3.82662820618134
76816896,25174528,4160749568,1917695201088897024,628469439009914880,1917695201082605568,628469439003623424,0.496,4160749568,8000,3968,63,31,0.0004,3.816107203718275
76816896,25174528,4294967296,1979556336607690752,648742646719709184,1979556336601399296,648742646713417728,0.512,4294967296,8000,4096,63,32,0.0004,3.8079375367378816
76816896,25174528,4429185024,2041417472126484480,669015854429503488,2041417472120193024,669015854423212032,0.528,4429185024,8000,4224,63,33,0.0004,3.7989215705310926
76816896,25174528,4563402752,2103278607645278208,689289062139297792,2103278607638986752,689289062133006336,0.544,4563402752,8000,4352,63,34,0.0004,3.791397389373742
76816896,25174528,4697620480,2165139743164071936,709562269849092096,2165139743157780480,709562269842800640,0.56,4697620480,8000,4480,63,35,0.0004,3.784813961014152
76816896,25174528,4831838208,2227000878682865664,729835477558886400,2227000878676574208,729835477552594944,0.576,4831838208,8000,4608,63,36,0.0004,3.777714999043383
76816896,25174528,4966055936,2288862014201659392,750108685268680704,2288862014195367936,750108685262389248,0.592,4966055936,8000,4736,63,37,0.0004,3.769605444744229
76816896,25174528,5100273664,2350723149720453120,770381892978475008,2350723149714161664,770381892972183552,0.608,5100273664,8000,4864,63,38,0.0004,3.7635464716004208
76816896,25174528,5234491392,2412584285239246848,790655100688269312,2412584285232955392,790655100681977856,0.624,5234491392,8000,4992,63,39,0.0004,3.758203687728383
76816896,25174528,5368709120,2474445420758040576,810928308398063616,2474445420751749120,810928308391772160,0.64,5368709120,8000,5120,63,40,0.0004,3.7517778761684895
76816896,25174528,5502926848,2536306556276834304,831201516107857920,2536306556270542848,831201516101566464,0.656,5502926848,8000,5248,63,41,0.0004,3.746485250536352
76816896,25174528,5637144576,2598167691795628032,851474723817652224,2598167691789336576,851474723811360768,0.672,5637144576,8000,5376,63,42,0.0004,3.741683543426916
76816896,25174528,5771362304,2660028827314421760,871747931527446528,2660028827308130304,871747931521155072,0.688,5771362304,8000,5504,63,43,0.0004,3.736443676403724
76816896,25174528,5905580032,2721889962833215488,892021139237240832,2721889962826924032,892021139230949376,0.704,5905580032,8000,5632,63,44,0.0004,3.732370029669255
76816896,25174528,6039797760,2783751098352009216,912294346947035136,2783751098345717760,912294346940743680,0.72,6039797760,8000,5760,63,45,0.0004,3.727848971844651
76816896,25174528,6174015488,2845612233870802944,932567554656829440,2845612233864511488,932567554650537984,0.736,6174015488,8000,5888,63,46,0.0004,3.723552343202755
76816896,25174528,6308233216,2907473369389596672,952840762366623744,2907473369383305216,952840762360332288,0.752,6308233216,8000,6016,63,47,0.0004,3.720335147809237
76816896,25174528,6442450944,2969334504908390400,973113970076418048,2969334504902098944,973113970070126592,0.768,6442450944,8000,6144,63,48,0.0004,3.7169291325844815
76816896,25174528,6576668672,3031195640427184128,993387177786212352,3031195640420892672,993387177779920896,0.784,6576668672,8000,6272,63,49,0.0004,3.713216379983351
76816896,25174528,6710886400,3093056775945977856,1013660385496006656,3093056775939686400,1013660385489715200,0.8,6710886400,8000,6400,63,50,0.0004,3.710166246048175
76816896,25174528,6845104128,3154917911464771584,1033933593205800960,3154917911458480128,1033933593199509504,0.816,6845104128,8000,6528,63,51,0.0004,3.707199401687831
76816896,25174528,6979321856,3216779046983565312,1054206800915595264,3216779046977273856,1054206800909303808,0.832,6979321856,8000,6656,63,52,0.0004,3.704336331924424
76816896,25174528,7113539584,3278640182502359040,1074480008625389568,3278640182496067584,1074480008619098112,0.848,7113539584,8000,6784,63,53,0.0004,3.7016892548417673
76816896,25174528,7247757312,3340501318021152768,1094753216335183872,3340501318014861312,1094753216328892416,0.864,7247757312,8000,6912,63,54,0.0004,3.6994950234657153
76816896,25174528,7381975040,3402362453539946496,1115026424044978176,3402362453533655040,1115026424038686720,0.88,7381975040,8000,7040,63,55,0.0004,3.697262248955667
76816896,25174528,7516192768,3464223589058740224,1135299631754772480,3464223589052448768,1135299631748481024,0.896,7516192768,8000,7168,63,56,0.0004,3.695195279782638
76816896,25174528,7650410496,3526084724577533952,1155572839464566784,3526084724571242496,1155572839458275328,0.912,7650410496,8000,7296,63,57,0.0004,3.693583886139095
76816896,25174528,7784628224,3587945860096327680,1175846047174361088,3587945860090036224,1175846047168069632,0.928,7784628224,8000,7424,63,58,0.0004,3.691382488119416
76816896,25174528,7918845952,3649806995615121408,1196119254884155392,3649806995608829952,1196119254877863936,0.944,7918845952,8000,7552,63,59,0.0004,3.690033540246077
76816896,25174528,8053063680,3711668131133915136,1216392462593949696,3711668131127623680,1216392462587658240,0.96,8053063680,8000,7680,63,60,0.0004,3.688207892817445
76816896,25174528,8187281408,3773529266652708864,1236665670303744000,3773529266646417408,1236665670297452544,0.976,8187281408,8000,7808,63,61,0.0004,3.686857617693022
76816896,25174528,8321499136,3835390402171502592,1256938878013538304,3835390402165211136,1256938878007246848,0.992,8321499136,8000,7936,63,62,0.0004,3.685672599473037
76816896,25174528,8388608000,3866320969930899456,1267075481868435456,3866320969924608000,1267075481862144000,1.0,8388608000,8000,8000,63,63,0.0004,3.684950601658784
176576256,99112704,268435456,284395966798233600,159632183371235328,284395966788796416,159632183361798144,0.512,268435456,500,256,2,1,0.001,5.033274443238042
176576256,99112704,524288000,555460872643805184,311781608137949184,555460872634368000,311781608128512000,1.0,524288000,500,500,2,2,0.001,4.433809581969399
295930560,199101120,268435456,476629528919408640,320674799635660800,476629528907612160,320674799623864320,0.512,268435456,500,256,2,1,0.002,5.010571394697763
295930560,199101120,524288000,930917048659476480,626317968027156480,930917048647680000,626317968015360000,1.0,524288000,500,500,2,2,0.002,4.223973914049566
176576256,99112704,268435456,284395966798233600,159632183371235328,284395966788796416,159632183361798144,0.512,268435456,500,256,2,1,0.002,5.000510255456902
176576256,99112704,524288000,555460872643805184,311781608137949184,555460872634368000,311781608128512000,1.0,524288000,500,500,2,2,0.002,4.292883797257673
57234240,12047168,134217728,46091097945145344,9701661112270848,46091097939640320,9701661106765824,0.128,134217728,1000,128,8,1,0.008,5.954683010466397
57234240,12047168,268435456,92182195884785664,19403322219036672,92182195879280640,19403322213531648,0.256,268435456,1000,256,8,2,0.008,5.211498851887882
57234240,12047168,402653184,138273293824425984,29104983325802496,138273293818920960,29104983320297472,0.384,402653184,1000,384,8,3,0.008,4.709461385151371
57234240,12047168,536870912,184364391764066304,38806644432568320,184364391758561280,38806644427063296,0.512,536870912,1000,512,8,4,0.008,4.369633784634061
57234240,12047168,671088640,230455489703706624,48508305539334144,230455489698201600,48508305533829120,0.64,671088640,1000,640,8,5,0.008,4.215535154682584
57234240,12047168,805306368,276546587643346944,58209966646099968,276546587637841920,58209966640594944,0.768,805306368,1000,768,8,6,0.008,4.11925455799792
57234240,12047168,939524096,322637685582987264,67911627752865792,322637685577482240,67911627747360768,0.896,939524096,1000,896,8,7,0.008,4.061369198723696
57234240,12047168,1048576000,360086702658945024,75794227402113024,360086702653440000,75794227396608000,1.0,1048576000,1000,1000,8,8,0.008,4.034238698193803
57234240,12047168,134217728,46091097945145344,9701661112270848,46091097939640320,9701661106765824,0.1706666666666666,134217728,750,128,6,1,0.008,5.95088602299802
57234240,12047168,268435456,92182195884785664,19403322219036672,92182195879280640,19403322213531648,0.3413333333333333,268435456,750,256,6,2,0.008,5.208415191620588
57234240,12047168,402653184,138273293824425984,29104983325802496,138273293818920960,29104983320297472,0.512,402653184,750,384,6,3,0.008,4.69253492471762
57234240,12047168,536870912,184364391764066304,38806644432568320,184364391758561280,38806644427063296,0.6826666666666666,536870912,750,512,6,4,0.008,4.367982790572569
57234240,12047168,671088640,230455489703706624,48508305539334144,230455489698201600,48508305533829120,0.8533333333333334,671088640,750,640,6,5,0.008,4.234821146470495
57234240,12047168,786432000,270065026995585024,56845670552961024,270065026990080000,56845670547456000,1.0,786432000,750,750,6,6,0.008,4.180899190134369
57234240,12047168,134217728,46091097945145344,9701661112270848,46091097939640320,9701661106765824,0.1706666666666666,134217728,750,128,6,1,0.002,5.928882027976215
57234240,12047168,268435456,92182195884785664,19403322219036672,92182195879280640,19403322213531648,0.3413333333333333,268435456,750,256,6,2,0.002,5.142056719167158
57234240,12047168,402653184,138273293824425984,29104983325802496,138273293818920960,29104983320297472,0.512,402653184,750,384,6,3,0.002,4.724484662641771
57234240,12047168,536870912,184364391764066304,38806644432568320,184364391758561280,38806644427063296,0.6826666666666666,536870912,750,512,6,4,0.002,4.503945975680836
57234240,12047168,671088640,230455489703706624,48508305539334144,230455489698201600,48508305533829120,0.8533333333333334,671088640,750,640,6,5,0.002,4.400131496717222
57234240,12047168,786432000,270065026995585024,56845670552961024,270065026990080000,56845670547456000,1.0,786432000,750,750,6,6,0.002,4.356465624296106
57234240,12047168,134217728,46091097945145344,9701661112270848,46091097939640320,9701661106765824,0.1706666666666666,134217728,750,128,6,1,0.004,5.9201379518490285
57234240,12047168,268435456,92182195884785664,19403322219036672,92182195879280640,19403322213531648,0.3413333333333333,268435456,750,256,6,2,0.004,5.083247715374455
57234240,12047168,402653184,138273293824425984,29104983325802496,138273293818920960,29104983320297472,0.512,402653184,750,384,6,3,0.004,4.583857222693041
57234240,12047168,536870912,184364391764066304,38806644432568320,184364391758561280,38806644427063296,0.6826666666666666,536870912,750,512,6,4,0.004,4.3458697031019256
57234240,12047168,671088640,230455489703706624,48508305539334144,230455489698201600,48508305533829120,0.8533333333333334,671088640,750,640,6,5,0.004,4.2374474632088095
57234240,12047168,786432000,270065026995585024,56845670552961024,270065026990080000,56845670547456000,1.0,786432000,750,750,6,6,0.004,4.191340893623419
57234240,12047168,134217728,46091097945145344,9701661112270848,46091097939640320,9701661106765824,0.128,134217728,1000,128,8,1,0.004,5.911955901188776
57234240,12047168,268435456,92182195884785664,19403322219036672,92182195879280640,19403322213531648,0.256,268435456,1000,256,8,2,0.004,5.08014435088262
